X1,X2,X3,X4,X5,y
3.71,4.41,5.57,6.05,0.99,187.27
5.68,7.82,1.67,3.72,5.28,587.82
9.12,2.72,6.93,2.13,8.23,5040.03
6.27,1.73,4.56,1.85,5.49,1625.01
5.11,7.6,7.69,1.65,3.8,-246.67
3.81,2.71,2.31,8.3,7.09,2308.19
5.02,2.91,9.52,0.69,3.84,230.74
8.39,2.68,3.58,9.23,7.09,4199.73
0.15,6.05,2.5,5.62,4.65,301.05
6.33,5.02,0.85,0.17,6.17,1830.69
9.71,4.28,1.67,8.92,5.05,4049.8
8.11,0.09,7.59,8.07,1.73,1969.16
8.38,3.5,4.63,0.65,6.74,3365.72
6.54,1.62,4.98,2.32,6.59,2308.66
4.36,7.3,4.88,0.02,2.08,-365.44
5.04,7.24,0.59,5.69,1.44,-11.31
5.75,7.23,1.15,0.22,2.57,118.3
7.15,3.33,0.7,0.8,0.14,1208.18
5.47,6.87,4.11,4.95,5.7,1016.28
5.22,8.91,2.02,1.27,3.96,-449.44
7.9,9.44,3.41,1.24,2.16,185.86
3.19,6.5,4.86,3.93,8.81,2977.8
1.72,0.55,8.64,1.64,8.52,2667.02
8.86,8.29,9.81,7.46,9.77,5589.0
8.86,8.79,8.8,2.05,0.7,753.52
4.01,6.35,0.67,1.57,7.07,1538.04
4.15,7.14,0.82,6.41,5.13,528.07
1.1,9.0,0.51,9.89,1.92,-629.94
9.76,6.64,9.44,5.99,2.73,2432.49
8.39,9.11,4.92,4.22,1.5,655.89
9.5,0.56,3.75,2.11,3.98,3165.17
9.96,4.79,2.38,7.97,1.86,3523.17
9.14,0.51,6.7,0.04,3.26,2566.9
5.79,4.23,5.43,5.82,4.11,1006.41
5.89,5.26,8.8,5.87,1.44,307.38
2.59,5.38,4.64,4.13,6.32,1089.37
9.01,7.69,5.94,9.01,6.6,3429.5
3.92,7.56,8.94,9.53,1.18,-326.87
6.23,9.13,6.07,0.5,8.75,2575.77
8.39,3.34,5.09,1.22,8.77,5129.48
8.23,4.07,5.31,5.29,7.39,3795.16
3.13,4.81,6.52,6.83,6.81,1593.34
2.6,3.57,7.12,8.0,4.36,613.25
8.25,6.79,8.99,8.03,3.34,1525.74
1.04,1.13,6.19,1.89,4.25,287.3
8.11,6.02,6.07,2.01,0.33,1348.89
5.93,4.28,9.43,7.94,3.95,819.59
5.8,6.1,6.12,6.01,4.92,968.32
8.92,0.58,5.95,4.75,0.03,2373.5
6.33,8.2,2.83,1.24,9.64,4197.08
4.7,1.01,0.82,7.42,2.13,735.77
4.5,9.78,5.67,2.58,0.93,-1445.01
0.74,3.08,7.89,9.36,0.87,263.01
5.73,7.39,0.28,3.81,4.37,438.89
2.41,1.77,5.08,8.77,3.86,746.51
9.4,6.92,8.43,4.94,2.76,2108.51
3.2,6.68,6.52,8.51,5.76,846.67
0.45,8.73,2.37,0.99,6.19,-30.82
3.63,5.04,2.29,0.78,9.03,3537.0
1.62,6.94,3.25,0.65,6.18,606.67
2.83,4.52,7.84,9.67,3.72,550.52
6.37,1.15,5.21,8.81,3.6,1521.17
6.17,9.7,1.96,9.93,7.91,2157.06
1.37,4.36,6.61,5.85,4.69,437.87
9.19,1.82,4.29,1.71,3.67,2808.49
8.56,3.0,9.34,4.86,8.65,4849.03
4.06,9.07,3.83,9.39,1.71,-544.71
6.9,3.49,5.89,7.85,1.51,1345.21
9.89,1.46,4.9,9.36,1.33,3714.68
3.15,6.02,2.38,4.96,1.16,-98.95
7.55,6.37,7.64,6.49,4.84,1576.53
0.17,4.88,2.51,7.19,2.03,156.29
3.59,2.3,3.71,1.21,9.17,3851.13
1.78,8.34,8.92,1.22,2.12,-1323.4
9.74,1.02,7.14,7.3,5.07,3812.17
4.83,1.93,7.99,8.19,8.26,3225.56
4.12,8.68,1.88,4.38,9.33,3080.92
3.17,5.42,0.13,1.17,8.4,2744.86
2.79,0.08,9.76,0.33,8.36,2381.41
8.93,7.25,4.73,8.76,2.36,2219.23
5.9,2.89,1.7,6.02,6.98,2526.7
2.18,9.78,6.09,5.73,7.5,423.72
9.52,3.73,0.19,4.47,0.29,2891.84
4.98,6.82,0.19,8.97,2.15,455.45
5.55,6.13,8.91,7.8,5.76,1112.32
1.23,7.38,8.2,3.26,8.38,1905.22
5.89,7.51,5.97,4.31,2.41,41.85
1.35,8.26,2.46,6.49,3.29,-576.82
5.68,5.89,9.63,6.14,2.21,69.88
1.56,4.05,9.89,6.72,3.35,-171.06
7.69,8.73,1.49,8.13,0.92,743.98
4.75,3.42,4.42,2.91,7.7,2530.09
8.9,2.51,1.2,1.81,7.26,4205.99
7.05,6.48,5.83,0.02,2.54,726.16
9.06,4.99,1.95,9.05,4.22,3171.63
8.26,7.45,2.28,0.0,0.76,1192.54
8.45,9.85,7.59,8.03,0.47,421.04
1.56,8.06,3.75,0.13,4.88,-342.73
9.96,6.03,6.25,1.52,2.59,2907.47
7.12,0.33,1.12,0.96,5.44,2017.47
3.68,4.13,0.78,4.27,0.36,181.81
3.46,1.06,5.9,1.57,7.16,1837.43
2.28,8.37,3.52,1.75,0.42,-988.57
1.5,4.89,1.0,9.14,4.5,814.32
3.15,5.73,2.9,9.76,2.77,537.17
1.02,0.37,9.39,9.04,3.96,358.95
7.18,5.97,5.13,0.91,8.11,3427.41
1.36,8.83,6.92,4.84,3.53,-1056.73
4.01,2.35,4.7,4.04,2.08,305.53
5.8,0.12,0.68,3.59,9.97,5488.61
4.56,0.45,1.28,0.38,8.76,3582.22
5.34,1.51,0.79,5.03,6.58,2031.81
8.22,8.52,3.44,8.0,6.96,2746.88
7.0,4.28,2.7,6.55,3.5,1501.91
2.02,4.28,0.46,0.68,2.03,-16.49
8.31,3.65,4.4,5.18,3.34,2143.9
5.56,2.2,1.78,1.43,2.19,660.85
2.12,7.83,7.0,5.55,5.76,118.27
8.01,6.15,6.84,2.83,7.1,2952.92
8.05,4.75,3.48,2.75,8.17,4239.39
3.67,1.71,1.73,0.95,5.02,809.81
2.83,7.99,2.3,4.2,5.29,6.72
7.32,9.25,4.39,4.12,6.5,1266.53
0.35,0.88,4.73,5.5,6.34,1336.97
8.29,4.28,4.27,8.37,1.04,2193.69
1.52,2.74,7.17,8.54,6.35,1482.49
2.14,7.27,0.63,7.99,5.9,763.57
8.84,5.89,6.88,3.11,0.06,1858.48
1.42,3.92,1.42,3.62,6.03,1060.0
1.88,0.54,1.57,5.54,2.95,325.74
4.17,2.84,3.88,8.93,4.77,1239.04
8.91,1.67,7.95,2.79,3.15,2283.94
2.99,2.67,3.73,7.78,7.44,2402.38
0.24,3.84,0.23,7.0,6.88,1776.7
9.24,0.25,6.83,8.41,5.57,3725.04
3.86,2.48,7.68,0.51,6.56,1330.11
9.74,8.64,7.6,6.67,8.61,5002.67
4.3,9.09,5.68,5.44,0.82,-1005.55
7.55,3.73,3.48,2.1,9.87,6012.22
3.22,9.66,3.07,9.87,7.32,986.25
2.99,3.79,9.14,5.69,5.29,509.75
2.56,8.15,4.07,5.62,0.64,-740.18
5.88,0.01,9.97,8.41,3.25,746.32
8.14,4.79,5.03,2.99,2.03,1677.66
4.46,6.0,1.88,0.32,7.53,2042.21
7.78,3.61,1.41,0.89,5.81,2497.44
3.22,0.87,8.25,6.18,6.94,1636.38
2.45,1.66,6.17,3.91,7.73,2237.71
9.55,5.96,9.3,3.9,7.52,4237.22
0.95,4.33,9.01,1.48,2.85,-369.7
7.04,8.83,6.92,7.9,9.13,3809.94
6.29,0.88,9.31,8.25,3.48,1014.24
9.35,1.89,8.68,1.73,5.38,3126.63
8.85,8.78,2.41,6.84,1.33,1374.68
6.65,7.31,3.06,0.49,4.19,700.77
0.87,5.28,4.18,0.08,5.86,739.88
1.66,4.42,2.19,3.31,9.21,3715.22
9.48,9.75,5.51,9.31,1.16,1601.57
3.07,4.42,2.89,4.46,8.52,3054.97
8.09,2.84,7.23,5.4,9.92,6383.01
9.61,4.37,7.17,3.41,5.72,3600.76
5.94,0.46,5.61,5.93,7.79,3103.27
6.76,1.41,6.35,2.65,5.83,1916.2
0.15,8.75,4.6,4.84,5.94,-108.49
0.95,5.02,1.82,4.9,5.28,662.84
2.19,3.55,2.53,6.0,2.36,247.08
6.0,4.71,3.07,3.3,9.8,5146.74
4.72,5.63,3.89,7.93,0.02,439.37
3.13,1.34,6.57,1.72,8.94,3419.31
4.33,1.56,7.51,2.41,4.48,537.83
3.31,8.76,9.01,9.64,8.1,1683.27
8.77,2.11,8.49,5.28,1.19,2068.81
4.6,8.78,1.13,5.2,1.59,-699.58
2.84,0.22,9.83,4.1,0.55,-357.72
9.52,9.52,2.33,4.3,8.3,4126.73
6.85,2.05,9.66,5.99,7.22,2591.71
0.12,8.03,4.81,0.38,6.88,620.79
4.51,1.25,6.9,1.26,6.62,1576.06
3.59,1.04,2.21,1.47,0.34,180.37
0.56,8.43,3.25,1.91,6.99,599.45
1.98,8.49,8.55,9.43,8.38,1996.27
8.98,5.98,7.84,9.16,8.4,5177.17
7.88,7.0,3.12,3.56,4.93,1706.5
1.45,5.02,5.84,7.06,6.66,1436.92
6.15,0.55,6.26,5.45,9.06,4401.26
6.35,7.51,9.5,0.79,2.17,-262.83
5.22,8.01,8.21,3.69,5.13,18.97
0.7,0.43,0.57,3.41,5.3,784.04
3.59,2.81,6.09,0.82,6.27,1240.77
5.61,9.58,8.71,9.83,2.02,-689.9
0.15,9.42,6.7,1.7,5.04,-1032.26
2.41,3.03,5.98,6.81,1.25,188.24
3.53,8.94,7.21,6.87,1.67,-1030.45
8.17,9.8,6.22,1.64,5.2,681.9
2.97,1.5,8.89,1.97,1.28,-252.23
8.13,0.79,8.16,4.58,9.27,5435.38
9.26,3.58,3.43,3.47,5.41,3403.19
5.34,5.85,9.44,9.05,9.84,4824.01
4.5,0.67,7.12,9.06,1.75,672.48
2.88,4.52,5.49,8.76,7.84,2675.31
2.8,4.78,5.72,5.19,9.81,4510.8
8.18,7.77,7.71,1.07,7.18,2575.14
6.13,9.49,6.53,8.23,3.97,-201.86
8.1,5.39,3.89,4.14,2.27,1665.05
8.72,1.92,7.05,6.2,9.08,5823.04
5.89,4.22,1.65,0.58,3.06,762.19
1.6,2.21,8.38,7.43,5.37,760.37
3.76,2.01,1.23,7.39,1.34,517.3
3.48,5.0,6.15,9.74,2.62,550.53
8.07,8.5,4.38,9.43,6.28,2393.73
2.71,4.38,9.04,1.89,6.11,685.79
9.8,4.59,9.34,2.87,5.95,3596.08
5.09,3.03,5.65,3.35,3.99,706.84
6.49,7.63,5.25,6.12,3.36,487.41
6.62,7.58,3.63,8.12,5.2,1295.19
7.68,9.71,7.68,5.27,2.9,-122.36
0.79,8.11,9.61,5.29,3.04,-1136.75
6.14,6.26,0.31,4.47,2.39,569.47
3.78,7.83,1.84,1.0,8.08,1914.0
7.52,0.23,9.95,0.02,7.53,2955.73
7.0,3.48,6.91,8.27,0.65,1348.92
9.14,7.55,6.87,2.52,4.09,2003.89
2.86,0.06,3.38,6.69,3.55,545.71
5.85,2.12,2.84,5.92,9.98,5630.36
6.73,6.28,6.76,8.8,2.41,1019.4
7.89,0.96,0.24,7.98,3.05,2170.49
5.75,5.77,0.04,1.06,9.98,5127.98
0.45,6.11,8.42,6.33,0.48,-475.39
3.73,0.53,9.67,6.59,0.78,-72.28
6.02,0.32,1.14,0.88,1.68,790.39
0.72,7.13,6.73,0.85,7.73,1460.71
7.49,6.38,4.53,9.22,4.94,2074.53
7.97,4.06,8.02,1.07,2.49,1426.62
9.65,3.03,4.4,6.83,4.74,3701.87
4.12,6.91,3.9,4.8,9.51,3916.97
3.81,7.68,0.77,5.62,4.42,7.42
7.04,3.25,6.98,3.84,1.17,1045.81
4.61,6.74,2.09,3.81,3.21,77.61
6.64,0.94,8.74,3.11,3.31,863.1
5.88,7.07,7.93,6.26,7.64,2197.92
6.32,9.22,9.82,5.27,7.08,775.56
8.88,2.13,0.96,1.98,5.09,2993.37
8.62,6.4,5.86,1.81,0.48,1628.72
0.62,6.83,1.37,4.77,1.29,-399.54
6.62,5.56,0.97,3.61,1.95,822.44
1.92,2.73,9.74,1.03,4.98,110.4
4.09,8.57,9.37,4.37,4.52,-782.38
1.64,3.65,0.1,1.25,9.38,3930.48
7.33,2.69,5.21,5.29,7.41,3352.02
6.45,1.3,1.83,9.09,5.98,2468.06
8.17,3.77,4.95,4.68,7.93,4220.49
4.4,2.8,9.48,0.67,2.93,-55.77
1.09,6.45,2.33,3.88,5.73,553.44
2.97,6.79,1.26,7.14,1.55,-109.11
3.88,7.56,5.11,9.45,9.55,4152.9
5.1,5.63,2.55,7.94,5.18,1224.45
5.42,6.52,3.19,8.24,4.58,964.06
7.05,2.9,5.53,4.28,8.8,4442.35
0.67,0.17,2.08,2.36,8.31,2784.23
7.19,2.15,9.71,3.16,8.45,3688.81
5.58,5.72,8.91,5.8,8.79,3357.19
4.25,6.85,9.21,0.75,7.85,1647.23
0.56,2.22,9.02,4.6,7.51,1742.16
5.67,4.45,6.49,8.4,6.36,2036.26
1.64,6.21,6.1,6.6,0.32,-242.89
4.59,8.89,2.44,3.95,1.6,-824.04
9.21,5.95,2.05,1.19,8.01,4744.89
3.49,7.65,8.83,2.51,2.79,-855.06
8.86,0.51,5.41,3.25,9.83,6841.53
1.73,9.36,0.37,3.14,1.68,-1387.23
6.0,9.78,4.8,3.83,2.4,-883.14
3.75,3.13,9.14,4.5,6.66,1262.47
8.22,3.44,4.94,4.22,9.16,5532.8
7.63,6.23,4.68,0.91,3.03,1206.31
8.63,8.87,1.26,8.32,1.99,1351.89
5.58,9.34,3.64,6.1,5.7,204.17
4.33,0.44,0.62,0.81,2.24,365.01
0.49,9.89,4.11,5.22,3.07,-1525.63
8.21,4.21,5.42,5.85,9.99,6644.04
8.97,4.72,5.96,8.55,1.33,2606.48
5.33,7.37,0.42,4.13,3.21,96.15
7.17,2.61,6.03,5.65,9.98,6050.86
4.64,3.17,2.18,5.62,3.87,770.07
5.47,0.72,7.7,4.93,4.79,982.23
4.48,0.02,9.55,8.03,0.84,214.94
0.53,7.6,1.15,7.27,1.1,-441.4
6.95,5.88,4.2,0.74,4.64,1279.97
7.06,8.49,4.39,5.78,6.96,1879.04
3.81,8.82,5.75,1.34,0.15,-1110.19
8.99,7.56,2.19,9.89,5.15,2975.24
1.78,6.97,8.55,4.86,2.51,-683.94
3.15,9.03,0.67,4.85,5.16,-411.24
2.98,1.46,6.85,8.97,4.97,1036.13
2.7,1.34,5.84,2.51,1.05,13.13
5.85,9.03,5.61,8.42,1.88,-255.57
4.59,8.35,4.44,5.91,5.9,462.21
3.43,9.12,8.89,1.57,3.57,-1357.96
0.24,5.34,1.64,1.65,1.96,-173.72
8.19,2.16,9.93,8.92,2.26,1843.24
7.95,5.88,9.92,5.1,8.21,3623.4
0.7,3.26,5.91,4.19,8.45,2854.63
4.88,1.38,4.7,5.79,9.15,4215.92
8.8,3.3,8.53,0.02,9.27,5720.61
7.2,5.08,2.58,5.73,5.31,1967.06
9.59,6.98,8.76,5.31,0.17,2132.28
9.43,8.46,0.4,3.22,2.22,1829.61
3.99,4.75,6.96,8.21,0.42,307.17
2.52,4.83,3.26,9.4,9.06,4023.76
7.28,9.9,8.18,8.01,8.99,3097.36
0.42,9.75,2.23,5.93,6.96,116.19
5.71,3.73,6.21,2.57,8.4,3336.21
7.45,7.97,0.88,8.33,4.18,1290.3
3.99,8.19,0.97,6.31,8.42,2348.84
0.66,5.03,1.83,8.73,5.87,1261.45
7.13,3.87,5.57,4.48,5.74,2084.5
5.44,9.34,3.96,6.33,5.08,-83.65
6.03,0.5,7.91,4.89,9.65,4924.53
5.01,4.09,0.86,1.77,8.65,3480.55
1.52,2.76,4.51,0.81,1.21,-21.6
7.25,2.19,5.95,0.39,0.45,1186.25
8.21,0.42,4.86,7.53,9.31,6002.59
1.62,6.95,0.4,8.74,3.32,107.37
6.74,6.34,5.65,8.83,8.04,3525.34
6.05,8.65,6.85,7.84,8.57,2823.74
2.21,9.04,7.67,9.65,6.0,118.31
4.46,3.17,9.65,7.43,2.59,185.25
7.25,0.69,5.72,2.31,2.35,1290.36
9.58,7.14,1.76,3.77,2.89,2498.46
9.66,7.61,9.14,8.52,8.65,5357.72
3.84,6.67,1.67,2.75,9.83,4316.06
5.59,3.73,4.3,3.47,8.41,3422.09
0.18,9.55,2.48,6.82,9.69,3026.57
4.74,6.69,1.5,1.53,3.97,203.52
7.44,6.04,1.21,0.91,1.15,1059.2
9.85,9.43,2.96,6.25,0.09,1849.51
1.4,2.83,1.28,6.06,9.6,4434.92
6.89,9.2,1.59,8.71,9.9,4827.48
0.52,0.14,0.73,6.97,9.3,4135.93
6.86,5.78,7.27,1.85,7.26,2458.39
5.49,3.62,9.82,4.35,8.56,3101.41
8.14,0.47,4.11,8.5,4.26,2591.0
3.83,5.43,6.46,1.32,2.99,-30.31
3.39,5.07,4.42,0.77,1.49,-62.2
4.8,0.45,9.02,0.38,0.38,-9.59
8.44,1.66,5.73,9.89,0.11,2550.7
3.89,0.84,8.95,9.54,7.59,2504.83
8.23,9.53,5.28,8.15,1.84,646.62
8.62,3.75,7.74,5.22,8.76,5190.65
2.02,6.04,0.55,3.98,3.75,34.07
1.61,3.3,5.44,1.44,0.5,-85.95
1.84,8.05,2.68,2.73,5.1,-205.66
1.2,8.43,7.55,3.34,2.13,-1174.18
3.02,9.47,9.66,1.12,5.17,-1254.54
1.11,2.96,0.63,7.39,4.31,683.79
5.64,6.66,2.91,5.84,0.52,303.01
0.92,1.42,7.93,2.79,7.88,2125.74
7.96,7.91,8.49,7.43,4.39,1233.44
3.74,8.93,6.04,0.42,7.86,1147.74
0.02,2.97,1.61,9.71,0.51,576.64
7.52,7.24,3.32,5.9,6.35,2197.65
7.92,7.53,6.58,0.07,9.03,4335.88
6.42,3.23,8.22,7.53,6.51,2226.21
9.53,1.5,1.23,6.99,0.6,3154.94
2.96,3.14,4.28,9.5,7.59,2704.61
7.8,9.36,2.66,4.39,8.67,3335.06
4.1,5.73,0.87,2.19,1.68,8.79
5.78,1.71,9.89,7.83,3.29,662.82
0.8,6.45,3.18,8.98,4.77,582.24
0.35,1.43,0.96,0.09,7.96,2438.28
6.44,0.97,4.17,5.62,8.66,4165.06
5.22,9.45,4.09,0.1,5.51,-246.67
9.65,1.32,9.94,7.59,6.73,4242.31
0.49,4.04,3.04,0.75,7.55,1991.38
0.53,9.56,1.41,0.92,3.5,-1365.23
8.71,4.02,0.52,7.45,6.39,3701.89
4.71,0.86,1.35,3.63,9.79,4938.08
9.64,4.09,1.66,4.93,0.78,3013.97
5.04,4.13,7.84,1.1,8.88,3469.26
1.37,5.14,6.55,6.97,1.88,-27.41
4.52,0.76,3.81,7.56,8.27,3355.73
1.32,1.87,1.31,9.92,1.13,655.02
1.31,7.42,4.78,1.66,9.38,3246.8
9.39,1.8,0.21,8.32,5.21,3851.21
0.7,8.47,4.45,1.88,6.64,319.57
3.86,9.09,1.82,1.29,5.54,-302.73
1.47,3.71,5.31,7.75,7.34,2136.56
2.45,2.3,2.78,0.04,6.95,1674.41
5.1,4.19,5.38,4.39,0.85,388.97
5.12,1.9,1.83,1.43,7.15,2247.77
1.74,0.36,8.34,8.95,7.95,2628.41
3.87,9.36,9.9,1.4,3.76,-1536.47
1.88,0.14,6.04,5.62,9.75,4529.27
1.1,2.98,4.31,5.59,4.93,690.48
3.58,0.36,8.97,9.74,2.31,438.82
4.42,7.97,6.99,9.79,1.51,-116.64
7.29,6.37,1.51,5.77,6.7,2518.52
2.37,6.28,8.22,0.55,4.35,-226.64
3.9,0.67,5.87,0.15,0.68,132.66
5.97,1.38,7.03,2.82,9.08,4187.92
3.43,6.5,0.25,8.56,7.66,2312.07
5.3,5.91,8.8,7.59,6.08,1241.19
2.68,8.54,6.16,8.25,8.93,2686.08
0.7,4.67,0.03,7.01,5.81,1087.45
6.58,6.53,9.09,3.17,4.16,499.86
4.13,5.4,3.89,0.62,3.28,179.51
1.74,0.18,8.53,3.68,0.2,-248.0
7.93,1.15,5.26,3.36,1.34,1675.99
4.5,5.19,9.76,4.76,7.75,1957.88
7.97,6.96,4.36,9.76,5.02,2327.61
9.89,9.96,6.73,2.68,0.89,1275.76
6.16,1.77,7.21,2.58,3.45,834.54
3.65,9.5,9.04,5.37,8.38,1184.3
7.5,0.0,6.04,8.42,3.08,1879.21
1.37,8.53,9.16,1.98,2.57,-1403.69
4.37,5.94,3.83,6.82,9.12,3846.99
6.78,0.42,0.17,8.77,7.09,3250.66
7.81,6.15,5.0,6.61,8.54,4404.56
2.44,0.19,8.79,3.29,8.39,2583.13
4.72,1.16,6.16,7.18,3.25,718.54
7.42,3.11,7.07,4.74,4.28,1661.52
3.51,5.29,2.7,9.07,0.73,441.15
6.95,6.48,2.4,1.37,1.76,729.97
8.8,2.62,9.2,8.67,9.06,5849.8
5.34,5.7,0.45,0.87,6.99,1896.96
3.95,4.05,4.88,3.94,7.33,2057.03
3.34,3.53,7.61,5.22,2.33,55.05
6.66,3.15,4.18,4.42,2.47,1116.01
1.45,3.91,9.51,0.53,1.61,-503.52
9.6,7.53,9.08,2.72,8.69,4976.07
8.89,5.52,5.12,0.68,5.26,2736.61
9.19,6.71,7.82,5.07,8.72,5134.24
7.5,1.84,5.07,4.95,3.5,1693.2
9.9,4.81,3.81,0.03,1.2,3056.83
0.45,7.51,6.46,5.15,7.5,1309.46
5.69,0.15,8.42,9.69,3.8,1180.29
2.58,9.7,2.73,4.51,5.25,-802.18
3.45,0.89,7.64,4.6,6.09,1107.36
9.18,5.41,4.09,1.24,1.84,2349.6
6.51,8.82,2.47,2.19,5.57,570.87
8.33,8.06,6.15,1.92,6.26,2104.43
9.92,2.62,2.34,4.34,8.75,6537.07
5.02,7.76,5.54,9.64,8.23,2828.37
7.11,5.81,7.39,5.76,2.07,915.31
4.09,3.02,0.26,5.07,8.99,3832.31
4.37,3.27,8.72,5.86,7.81,2375.47
6.92,5.79,7.91,0.35,6.11,1665.82
2.46,5.38,7.38,1.55,2.27,-313.79
0.6,3.15,9.73,5.36,2.01,-354.08
9.84,3.99,8.53,9.85,1.9,3397.79
6.11,3.41,0.48,6.35,2.6,1050.94
9.54,1.8,1.64,6.52,1.47,3134.43
6.21,9.02,2.77,1.09,9.9,4158.96
7.27,4.33,9.32,5.15,6.33,2098.97
4.89,3.89,3.01,2.01,7.32,2241.87
2.14,10.0,4.7,5.61,1.54,-1655.87
8.12,9.18,5.6,8.67,1.65,792.73
6.16,4.0,8.14,5.22,0.06,565.54
3.79,3.7,5.1,5.52,3.79,502.26
7.75,3.34,5.55,2.89,7.93,3884.4
0.79,7.43,9.33,5.93,7.31,922.09
9.47,5.19,4.99,9.48,9.8,7637.08
2.1,3.53,9.61,3.14,4.85,99.7
9.01,8.15,2.38,9.61,4.52,2522.42
6.18,5.15,4.95,9.25,0.72,1088.13
4.08,0.03,4.36,9.76,1.13,829.04
9.29,5.57,9.2,6.21,1.97,2214.06
5.31,3.44,9.57,7.48,5.7,1213.92
7.01,9.46,5.55,1.26,2.44,-373.22
1.05,5.86,8.56,6.57,1.16,-409.3
6.13,6.22,7.0,6.8,8.01,2950.42
6.26,9.2,4.47,7.54,9.85,4303.76
8.93,8.98,4.56,5.89,6.78,2720.99
4.29,9.04,5.72,6.28,9.24,2865.92
3.65,9.48,8.29,6.9,1.18,-1405.4
1.67,9.38,9.95,0.22,4.62,-1528.06
9.37,2.02,0.03,9.75,7.33,5239.83
5.46,9.64,7.3,7.92,7.4,1051.69
4.71,6.97,0.55,3.14,2.21,-91.98
3.72,8.61,3.3,6.07,7.59,1347.79
2.48,4.25,4.78,9.02,1.41,428.65
3.27,4.42,6.01,9.28,1.21,457.19
3.75,9.91,8.65,1.95,8.85,1397.78
3.61,6.33,2.24,7.06,5.61,907.27
7.12,0.6,6.83,9.47,4.9,2203.45
9.07,3.18,2.24,3.07,3.39,2686.91
3.3,8.78,4.49,8.62,3.81,-386.97
2.96,7.16,8.57,7.21,4.97,33.12
9.98,8.43,8.24,7.87,7.8,4573.77
4.25,7.33,2.21,4.43,4.26,74.91
7.01,1.54,9.56,3.24,0.32,728.01
2.49,5.23,5.37,6.53,7.92,2402.27
1.17,8.51,6.6,0.24,4.06,-889.79
7.12,3.67,6.09,8.45,1.15,1481.05
9.53,0.58,3.0,9.57,4.48,3891.55
3.49,2.21,1.14,6.21,9.76,4817.11
0.07,6.08,4.78,3.58,0.97,-344.9
4.74,8.12,0.65,6.97,5.27,426.03
7.64,8.56,6.71,6.06,7.58,2528.16
0.29,7.81,0.31,3.66,5.77,166.96
5.17,1.43,8.26,7.67,6.41,1793.6
0.94,9.79,7.97,7.14,9.88,2922.6
2.61,6.73,9.05,7.8,8.68,2654.16
3.38,2.91,4.05,3.91,3.83,445.15
6.1,1.86,4.68,2.09,2.6,841.08
1.23,8.42,8.24,3.76,8.29,1464.53
1.31,9.23,2.81,4.27,1.43,-1307.26
9.34,0.96,0.75,2.02,7.56,4814.99
3.95,2.22,5.49,0.87,3.5,362.1
7.63,3.49,6.52,1.73,2.02,1360.49
9.85,8.42,1.38,8.28,6.26,3716.96
1.63,7.01,1.94,9.45,6.29,1207.74
1.98,2.99,5.36,7.01,7.39,2149.21
5.8,2.5,6.14,7.32,1.24,857.63
1.4,7.55,3.46,0.28,6.94,879.5
0.26,3.77,8.65,9.09,0.5,93.6
2.22,9.31,2.1,1.17,2.52,-1319.28
7.75,1.25,6.22,8.92,2.73,2042.3
1.0,0.74,6.42,4.04,3.4,145.56
6.61,2.98,8.25,5.82,6.75,2318.47
7.51,3.13,4.9,0.0,8.73,4540.8
2.19,6.41,4.33,8.64,3.57,261.51
0.88,6.43,6.82,2.55,9.2,3174.3
8.61,2.03,3.95,1.24,0.74,2115.9
5.81,7.12,8.25,3.24,8.39,2649.88
0.89,3.49,6.47,6.46,7.09,1764.18
9.52,3.31,8.39,5.55,2.06,2713.8
9.65,1.78,3.07,4.94,1.25,3107.38
2.75,8.46,3.75,6.78,9.6,3483.73
8.6,2.21,3.88,4.9,1.08,2224.87
5.36,6.22,0.28,0.46,1.39,168.74
0.13,5.11,0.97,5.0,0.31,-73.37
3.18,0.63,1.8,5.31,9.48,4356.76
8.48,1.54,4.82,9.58,2.52,2661.43
2.49,3.61,0.52,2.34,7.28,1897.35
5.76,4.51,6.11,3.86,4.71,996.36
0.57,5.69,0.17,5.18,3.39,45.64
4.85,9.11,6.61,0.85,1.17,-1086.47
3.03,6.86,7.91,0.27,2.73,-585.77
3.47,4.05,4.02,7.81,6.26,1588.76
9.37,5.2,1.9,3.16,7.97,5005.11
3.71,0.87,5.01,9.11,1.88,681.66
1.06,3.94,7.18,7.04,4.07,348.0
0.72,8.47,2.58,2.69,5.6,-194.06
9.97,9.13,6.19,0.01,7.99,4258.86
4.31,8.37,9.03,0.32,8.15,1459.89
6.88,9.51,6.08,1.49,5.22,134.22
3.8,6.61,5.04,0.54,9.61,3929.57
2.7,2.08,6.24,7.89,6.58,1694.56
0.39,4.02,2.09,3.02,2.22,15.46
7.51,7.51,7.87,7.49,7.84,3088.16
5.11,4.57,3.14,3.44,5.56,1210.93
8.4,0.31,7.35,7.29,1.93,2107.18
5.23,9.69,5.53,9.46,0.44,-680.5
9.36,9.33,5.95,0.68,0.6,1159.97
5.04,0.61,8.49,4.85,5.25,940.01
3.56,3.21,5.26,4.82,3.89,466.93
6.0,3.78,9.62,4.87,3.51,515.11
2.6,1.77,2.26,0.54,5.08,720.03
4.7,3.21,7.13,3.35,4.34,598.26
8.46,0.96,4.78,7.29,1.22,2285.93
6.55,6.33,5.19,2.1,9.05,4060.62
8.16,5.81,4.78,2.46,3.07,1640.04
3.16,1.1,5.63,6.58,1.36,287.28
5.87,3.85,6.78,5.58,7.71,2836.71
